property_id,assessor_parcel_id,pin,site_address,zip_code,council_district,community_plan_area,neighborhood_council,base_zoning,base_zoning_description,full_zoning_code,general_plan_land_use,specific_plan_area,overlay_count,lot_size_sqft,building_size_sqft,year_built,number_of_units,use_code,assessed_land_value,assessed_improvement_value,total_assessed_value,toc_eligible,opportunity_zone,high_quality_transit,residential_market_area,commercial_market_area,methane_zone,flood_zone,fault_zone,rent_stabilization,housing_replacement_required,data_completeness_score,development_score,score_breakdown,suggested_use,investment_tier,latitude,longitude,dist_downtown_miles,dist_santa_monica_miles,dist_hollywood_miles,dist_lax_miles,dist_ucla_miles,dist_usc_miles,nearest_metro_station,nearest_metro_distance,nearest_metro_lines,freeway_distance_miles,walkability_score,location_premium_bonus,transit_accessibility_bonus,highway_access_bonus,total_geographic_bonus,enhanced_development_score,enhanced_investment_tier,enhanced_suggested_use
521,5104-023-031,108B209 1072,1243 E 57TH ST,90011,CD 9 - Curren D. Price Jr.,Southeast Los Angeles,Central Alameda,R2,Two Family Residential,R2-1-CPIO,Low Medium I Residential,SOUTH LOS ANGELES ALCOHOL SALES,3,5391.0,1930.0,1908.0,2.0,"0200 - Residential - Double, Duplex, or Two Units - 4 Stories or Less",259782.0,290025.0,549807.0,True,Not Eligible,Yes,Low,Low,,Outside Flood Zone,,Yes [APN: 5104023031],Yes,93.8,39.59,"{""zoning_score"": 50.0, ""lot_size_score"": 61.955, ""transit_bonus"": 35.0, ""financial_score"": 5.0, ""risk_penalty"": 9.0}",Hold/Income Property,D,34.0522,-118.23127000000001,0.71,15.09,7.07,12.66,12.33,3.71,Union Station,0.32,"Red,Purple,Gold",1.09,70,0.0,10.0,1.0,11.0,50.59,C+,Assembly Opportunity Lead
522,7460-019-013,009B193 37,1217 W 22ND ST,90731,CD 15 - Tim McOsker,San Pedro,Coastal San Pedro,R2,Two Family Residential,R2-1XL,Low Medium I Residential,,0,5398.7,1800.0,1924.0,3.0,0300 - Residential - Three Units (Any Combination) - 4 Stories or Less,276464.0,250000.0,526464.0,False,Not Eligible,Yes,Low,Medium,,Outside Flood Zone,,Yes [APN: 7460019013],,87.5,36.5,"{""zoning_score"": 50.0, ""lot_size_score"": 61.9935, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.0522,-118.25587,0.7,13.69,5.88,11.56,10.92,2.65,7th St/Metro Center,0.32,"Red,Purple,Blue",0.28,60,0.0,10.0,3.0,13.0,49.5,C,Assembly Opportunity Lead
523,5174-024-021,129A221 117,109 N BOYLE AVE,90033,CD 14 - Ysabel Jurado,Boyle Heights,Boyle Heights,[Q]C2-1-RIO-CUGU,,[Q]C2-1-RIO-CUGU,Low Medium II Residential,,1,6042.9,2139.0,1935.0,1.0,1100 - Commercial - Store - One Story,118043.0,360810.0,478853.0,True,Not Eligible,Yes,Low,Medium,,Outside Flood Zone,,No [APN: 5174024021],Yes,87.5,35.75,"{""zoning_score"": 35.0, ""lot_size_score"": 65.2145, ""transit_bonus"": 35.0, ""financial_score"": 5.0, ""risk_penalty"": 3.0}",Hold/Income Property,D,34.05329,-118.2437,0.08,14.39,6.42,12.14,11.61,3.19,Civic Center/Grand Park,0.26,"Red,Purple",0.43,60,0.0,10.0,3.0,13.0,48.75,C,TOD Development Site
524,5535-036-019,141B193 414,736 N KINGSLEY DR,90029,CD 13 - Hugo Soto-Martinez,Hollywood,Hollywood Studio District,RD1,,RD1.5-1XL,Low Medium II Residential,,0,7312.0,6698.0,1966.0,9.0,0500 - Residential - Five or More Units or Apartments (Any Combination) - 4 Stories or Less,317293.0,284014.0,601307.0,True,Not Eligible,Yes,Medium-High,High,,Outside Flood Zone,,Yes [APN: 5535036019],,84.4,49.26,"{""zoning_score"": 70.0, ""lot_size_score"": 71.04, ""transit_bonus"": 35.0, ""financial_score"": 0.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.05956,-118.2437,0.51,14.47,6.21,12.42,11.58,3.49,Civic Center/Grand Park,0.3,"Red,Purple",0.75,65,0.0,10.0,2.0,12.0,61.26,B,Assembly Opportunity Lead
526,7442-009-019,027B193 90,2234 N AMELIA AVE,90731,CD 15 - Tim McOsker,San Pedro,Northwest San Pedro,R1,Single Family Residential,R1-1XL,Low II Residential,,0,8308.3,2901.0,1962.0,1.0,0100 - Residential - Single Family Residence,503235.0,137577.0,640812.0,False,Not Eligible,,Low,Medium,,Outside Flood Zone,,No [APN: 7442009019],,84.4,34.09,"{""zoning_score"": 40.0, ""lot_size_score"": 74.361, ""transit_bonus"": 0.0, ""financial_score"": 15.0, ""risk_penalty"": 0.0}",SB9 Lot Split Opportunity,D,34.07454,-118.2437,1.54,14.7,5.79,13.11,11.56,4.31,Civic Center/Grand Park,1.29,"Red,Purple",1.73,55,0.0,2.0,1.0,3.0,37.09,D,Assembly Opportunity Lead
527,2248-020-023,171B153 331,14216 W WEDDINGTON ST,91401,CD 4 - Nithya Raman,Van Nuys - North Sherman Oaks,Sherman Oaks,R1,Single Family Residential,R1-1,Low Residential,,0,4718.1,7976.0,1962.0,4.0,0501 - Residential - Five or More Units or Apartments (Any Combination) - 4 Stories or Less - Pool,338457.0,906199.0,1244656.0,False,Not Eligible,Yes,Low,Medium,,Outside Flood Zone,,Yes [APN: 2248020023],,87.5,31.3,"{""zoning_score"": 40.0, ""lot_size_score"": 57.181000000000004, ""transit_bonus"": 15.0, ""financial_score"": 0.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.0522,-118.38586000000001,8.16,6.45,4.37,7.67,3.59,6.14,Westwood/Rancho Park,3.01,Expo,1.17,50,0.0,0.0,1.0,1.0,32.3,D,Hold/Income Property
528,5174-024-042,129A219 32,1542 3/4 E PLEASANT AVE,90033,CD 14 - Ysabel Jurado,Boyle Heights,Boyle Heights,R3,Multiple Family Residential,R3-1-RIO-CUGU,Medium Residential,,1,6466.7,4428.0,1918.0,14.0,0500 - Residential - Five or More Units or Apartments (Any Combination) - 4 Stories or Less,82853.0,520200.0,603053.0,True,Not Eligible,Yes,Low,Medium,,Outside Flood Zone,,Yes [APN: 5174024042],,87.5,49.78,"{""zoning_score"": 75.0, ""lot_size_score"": 67.3335, ""transit_bonus"": 35.0, ""financial_score"": 0.0, ""risk_penalty"": 3.0}",TOC Multi-Family (20-50 units),D,34.0522,-118.2437,0.0,14.38,6.46,12.09,11.62,3.14,Civic Center/Grand Park,0.32,"Red,Purple",0.39,60,0.0,10.0,3.0,13.0,62.78,B,TOD Development Site
529,2701-061-014,219B113 274,20278 W VIA SANSOVINO,91326,CD 12 - John Lee,Chatsworth - Porter Ranch,Porter Ranch,RE,Residential Estate,RE11-1-H,Very Low II Residential,,0,11807.5,5448.0,2005.0,1.0,010D - Residential - Single Family Residence - Planned Unit Development (PUD),453000.0,1660675.0,2113675.0,False,Not Eligible,,Low,Low,,Outside Flood Zone,,No [APN: 2701061014],,84.4,33.2,"{""zoning_score"": 35.0, ""lot_size_score"": 81.8075, ""transit_bonus"": 0.0, ""financial_score"": 5.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.0522,-118.44648000000001,11.63,3.42,7.06,7.88,1.15,9.49,Westwood/Rancho Park,1.21,Expo,1.53,55,0.0,2.0,1.0,3.0,36.2,D,Assembly Opportunity Lead
530,5081-003-006,129B189 215,1103 1/2 S BRONSON AVE,90019,CD 10 - Heather Hutt,Wilshire,Olympic Park,R3,Multiple Family Residential,R3-1-O-HPOZ,Medium Residential,,2,7772.3,3856.0,1948.0,4.0,0500 - Residential - Five or More Units or Apartments (Any Combination) - 4 Stories or Less,1764258.0,826915.0,2591173.0,True,Not Eligible,Yes,Medium-High,High,Methane Buffer Zone,100 Yr - Zone AO,,Yes [APN: 5081003006],Yes,93.8,50.99,"{""zoning_score"": 75.0, ""lot_size_score"": 72.57433333333333, ""transit_bonus"": 35.0, ""financial_score"": 5.0, ""risk_penalty"": 9.0}",TOC Multi-Family (20-50 units),C,34.0572,-118.2637,1.2,13.31,5.32,11.45,10.44,2.69,7th St/Metro Center,0.65,"Red,Purple,Blue",0.54,55,0.0,5.0,2.0,7.0,57.99,C+,TOC Multi-Family (20-50 units) + Location Premium
531,2249-015-024,174B149 1162,14713 W CUMPSTON ST,91411,CD 4 - Nithya Raman,Van Nuys - North Sherman Oaks,Sherman Oaks,R1,Single Family Residential,R1-1,Low Residential,,0,5474.9,1353.0,1960.0,1.0,0100 - Residential - Single Family Residence,33151.0,67089.0,100240.0,False,Not Eligible,Yes,Low,Medium,,Outside Flood Zone,,No [APN: 2249015024],,87.5,33.39,"{""zoning_score"": 40.0, ""lot_size_score"": 62.3745, ""transit_bonus"": 15.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.0522,-118.39083000000001,8.44,6.19,4.55,7.63,3.32,6.41,Westwood/Rancho Park,2.74,Expo,0.99,45,0.0,0.0,2.0,2.0,35.39,D,Assembly Opportunity Lead
533,2506-023-017,222B149 352,13034 N WOODCOCK AVE,91342,CD 7 - Monica Rodriguez,Sylmar,Sylmar,R1,Single Family Residential,R1-1,Low II Residential,,0,6749.5,1326.0,1952.0,1.0,0100 - Residential - Single Family Residence,337518.0,176361.0,513879.0,False,Not Eligible,,Low,Low,,Outside Flood Zone,,No [APN: 2506023017],,84.4,31.99,"{""zoning_score"": 40.0, ""lot_size_score"": 68.7475, ""transit_bonus"": 0.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",SB9 Lot Split Opportunity,D,34.182539999999996,-118.2437,8.98,18.11,7.78,19.04,13.96,11.29,Woodman,5.36,Orange,2.62,50,0.0,0.0,0.0,0.0,31.99,D,SB9 Lot Split Opportunity
534,2695-022-023,207B133 1017,10414 N WISH AVE,91344,CD 12 - John Lee,Granada Hills - Knollwood,Granada Hills South,RS-1,,RS-1,Low I Residential,,0,7502.5,1650.0,1962.0,1.0,0100 - Residential - Single Family Residence,129766.0,130164.0,259930.0,False,Not Eligible,,Low,Low,,Outside Flood Zone,,No [APN: 2695022023],,81.2,32.02,"{""zoning_score"": 38.0, ""lot_size_score"": 71.675, ""transit_bonus"": 0.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.15634,-118.2437,7.18,17.05,6.62,17.5,13.03,9.53,Woodman,6.0,Orange,1.43,50,0.0,0.0,1.0,1.0,33.02,D,Hold/Income Property
535,4221-002-026,108B161 285,12039 W WAGNER ST,90230,CD 11 - Traci Park,Palms - Mar Vista - Del Rey,Del Rey,R1,Single Family Residential,R1-1,Low Residential,LOS ANGELES COASTAL TRANSPORTATION CORRIDOR,2,5399.8,672.0,2022.0,1.0,Not Available,439065.0,324272.0,763337.0,False,Not Eligible,Yes,High,High,,Outside Flood Zone,,No [APN: 4221002026],,90.6,32.7,"{""zoning_score"": 40.0, ""lot_size_score"": 61.999, ""transit_bonus"": 15.0, ""financial_score"": 8.0, ""risk_penalty"": 6.0}",Hold/Income Property,D,34.0522,-118.36409,6.91,7.64,3.73,7.97,4.79,4.98,Farmdale,3.13,Expo,2.23,50,0.0,0.0,0.0,0.0,32.7,D,Hold/Income Property
536,5462-019-019,151-5A219 84,3732 N RICHARDSON DR,90065,CD 1 - Eunisses Hernandez,Northeast Los Angeles,Glassell Park,RE,Residential Estate,RE20-1-HCR,Very Low Residential,MOUNT WASHINGTON - GLASSELL PARK,2,4442.0,,,,010V - Residential - Single Family Residence - Vacant Land,14757.0,0.0,14757.0,False,Not Eligible,,Medium,Medium,,Outside Flood Zone,,No [APN: 5462019019],,78.1,26.25,"{""zoning_score"": 35.0, ""lot_size_score"": 54.42, ""transit_bonus"": 0.0, ""financial_score"": 10.0, ""risk_penalty"": 6.0}",Teardown/Rebuild Opportunity,D,34.08952,-118.2437,2.57,15.0,5.53,13.85,11.64,5.2,Civic Center/Grand Park,2.32,"Red,Purple",0.75,45,0.0,0.0,2.0,2.0,28.25,D,Teardown/Rebuild Opportunity
537,2501-025-016,225B145 399,13180 N NORRIS AVE,91342,CD 7 - Monica Rodriguez,Sylmar,Sylmar,RS-1,,RS-1,Low I Residential,,0,8634.7,1512.0,1957.0,1.0,0100 - Residential - Single Family Residence,68604.0,71479.0,140083.0,False,Not Eligible,,Low,Low,,Outside Flood Zone,,No [APN: 2501025016],,81.2,32.96,"{""zoning_score"": 38.0, ""lot_size_score"": 75.449, ""transit_bonus"": 0.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.184,-118.2437,9.08,18.17,7.85,19.13,14.01,11.39,Woodman,5.33,Orange,2.71,50,0.0,0.0,0.0,0.0,32.96,D,Hold/Income Property
538,4240-017-058,111B145 938,705 3/4 E SUNSET AVE,90291,CD 11 - Traci Park,Venice,Venice,RD1,,RD1.5-1,Low Medium II Residential,VENICE COASTAL ZONE,2,5791.8,1081.0,1945.0,1.0,0400 - Residential - Four Units (Any Combination) - 4 Stories or Less,2314890.0,1300000.0,3614890.0,True,Not Eligible,Yes,High,High,,Outside Flood Zone,,No [APN: 4240017058],,87.5,47.69,"{""zoning_score"": 70.0, ""lot_size_score"": 63.959, ""transit_bonus"": 35.0, ""financial_score"": 8.0, ""risk_penalty"": 6.0}",Hold/Income Property,D,34.0722,-118.25370000000001,1.49,14.1,5.31,12.59,10.99,3.88,Civic Center/Grand Park,1.18,"Red,Purple",1.54,55,0.0,2.0,1.0,3.0,50.69,C+,Hold/Income Property
539,6004-020-045,105B201 1161,6317 S FIGUEROA ST,90003,CD 8 - Marqueece Harris-Dawson,South Los Angeles,,C2,General Commercial,C2-1VL-CPIO,Neighborhood Commercial,SOUTH LOS ANGELES ALCOHOL SALES,3,6004.8,8950.0,1960.0,0.0,1700 - Commercial - Office Building - One Story,1061208.0,406201.0,1467409.0,True,Not Eligible,Yes,Low,Low,,Outside Flood Zone,,No [APN: 6004020045],Yes,90.6,54.86,"{""zoning_score"": 90.0, ""lot_size_score"": 65.024, ""transit_bonus"": 35.0, ""financial_score"": 10.0, ""risk_penalty"": 9.0}",Retail/Restaurant Development,C,33.98903,-118.2437,4.35,14.36,9.53,9.97,12.81,3.31,Expo/Vermont,3.02,Expo,2.9,50,0.0,0.0,0.0,0.0,54.86,C+,Assembly Opportunity Lead
540,2031-004-051,186B085 141,24659 W GARDENSTONE LN,91307,CD 12 - John Lee,Canoga Park - Winnetka - Woodland Hills - West Hills,West Hills,RE,Residential Estate,RE11-1,Very Low Residential,,0,7520.7,2047.0,1985.0,1.0,0104 - Residential - Single Family Residence - Therapy Pool (Spa),509500.0,285645.0,795145.0,False,Not Eligible,,Medium,Medium,,Outside Flood Zone,,No [APN: 2031004051],,84.4,30.68,"{""zoning_score"": 35.0, ""lot_size_score"": 71.73566666666666, ""transit_bonus"": 0.0, ""financial_score"": 5.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.0522,-118.49029,14.15,2.26,9.34,8.91,2.83,11.95,Downtown Santa Monica,3.1,Expo,1.63,50,0.0,0.0,1.0,1.0,31.68,D,Hold/Income Property
541,7425-007-003,033B209 701,1060 N MCFARLAND AVE,90744,CD 15 - Tim McOsker,Wilmington - Harbor City,Wilmington,R1,Single Family Residential,R1-1XL-O-CUGU,Low Residential,,1,6375.8,2626.0,1921.0,1.0,0100 - Residential - Single Family Residence,18575.0,280908.0,299483.0,True,Not Eligible,Yes,Low,Low,Methane Zone,Outside Flood Zone,,No [APN: 7425007003],,90.6,37.42,"{""zoning_score"": 40.0, ""lot_size_score"": 66.879, ""transit_bonus"": 35.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.062799999999996,-118.2437,0.73,14.51,6.1,12.56,11.57,3.66,Civic Center/Grand Park,0.5,"Red,Purple",0.95,65,0.0,10.0,2.0,12.0,49.42,C,TOD Development Site
543,4423-028-030,126B129 41,878 N FISKE ST,90272,CD 11 - Traci Park,Brentwood - Pacific Palisades,,R1,Single Family Residential,R1V1,Low Residential,,0,5846.7,836.0,1923.0,1.0,0100 - Residential - Single Family Residence,75522.0,0.0,75522.0,False,Not Eligible,,High,High,,Outside Flood Zone,,No [APN: 4423028030],,81.2,31.56,"{""zoning_score"": 40.0, ""lot_size_score"": 64.23349999999999, ""transit_bonus"": 0.0, ""financial_score"": 15.0, ""risk_penalty"": 0.0}",SB9 Lot Split Opportunity,D,34.06098,-118.2437,0.61,14.49,6.16,12.48,11.57,3.57,Civic Center/Grand Park,0.39,"Red,Purple",0.84,65,0.0,10.0,2.0,12.0,43.56,C,Transit-Adjacent Hold
544,2034-012-025,180B089 322,23939 W KITTRIDGE ST,91307,CD 12 - John Lee,Canoga Park - Winnetka - Woodland Hills - West Hills,West Hills,RS-1,,RS-1,Low Residential,,0,7499.5,1570.0,1959.0,1.0,0100 - Residential - Single Family Residence,183742.0,180941.0,364683.0,False,Not Eligible,Yes,Medium,Medium,,Outside Flood Zone,,No [APN: 2034012025],,84.4,35.02,"{""zoning_score"": 38.0, ""lot_size_score"": 71.665, ""transit_bonus"": 15.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.0522,-118.48309,13.73,2.31,8.95,8.7,2.46,11.54,Expo/Bundy,2.88,Expo,1.81,50,0.0,0.0,1.0,1.0,36.02,D,Hold/Income Property
546,2405-009-020,186B181 41,7644 N GREG AVE,91352,CD 2 - Adrin Nazarian,Sun Valley - La Tuna Canyon,Sun Valley,R1,Single Family Residential,R1-1,Low Residential,,0,8660.6,1090.0,1941.0,1.0,0100 - Residential - Single Family Residence,480413.0,32829.0,513242.0,True,Not Eligible,,Low,Medium,,Outside Flood Zone,,No [APN: 2405009020],,84.4,38.38,"{""zoning_score"": 40.0, ""lot_size_score"": 75.53533333333334, ""transit_bonus"": 20.0, ""financial_score"": 15.0, ""risk_penalty"": 0.0}",SB9 Lot Split Opportunity,D,34.12864,-118.2437,5.27,16.07,5.76,15.92,12.27,7.7,Civic Center/Grand Park,5.01,"Red,Purple",1.99,50,0.0,0.0,1.0,1.0,39.38,D,Assembly Opportunity Lead
547,2034-024-028,183B089 572,24355 W VANOWEN ST,91307,CD 12 - John Lee,Canoga Park - Winnetka - Woodland Hills - West Hills,West Hills,RS-1,,RS-1,Low Residential,,0,6883.4,1875.0,1960.0,1.0,0100 - Residential - Single Family Residence,98169.0,161050.0,259219.0,False,Not Eligible,,Medium,Medium,,Outside Flood Zone,,No [APN: 2034024028],,81.2,31.15,"{""zoning_score"": 38.0, ""lot_size_score"": 69.417, ""transit_bonus"": 0.0, ""financial_score"": 5.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.0522,-118.48725,13.97,2.27,9.17,8.82,2.67,11.78,Expo/Bundy,3.02,Expo,1.7,50,0.0,0.0,1.0,1.0,32.15,D,Hold/Income Property
548,4366-018-011,138B145 419,108 S GLENROY AVE,90049,CD 5 - Katy Young Yaroslavsky,Westwood,Westwood,R1,Single Family Residential,R1-1,Low Residential,WEST LOS ANGELES TRANSPORTATION IMPROVEMENT AND MITIGATION,2,9816.0,3691.0,1947.0,1.0,0100 - Residential - Single Family Residence,210970.0,372459.0,583429.0,False,Not Eligible,Yes,High,High,,Outside Flood Zone,,No [APN: 4366018011],,90.6,36.75,"{""zoning_score"": 40.0, ""lot_size_score"": 79.38666666666667, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 6.0}",Hold/Income Property,D,34.05112,-118.2437,0.07,14.37,6.5,12.05,11.62,3.09,Little Tokyo/Arts District,0.34,Gold,0.37,60,0.0,8.0,3.0,11.0,47.75,C,TOD Development Site
549,5043-003-032,123B177 757,,0,CD 10 - Heather Hutt,West Adams - Baldwin Hills - Leimert,West Adams,RD1,,RD1.5-1,Low Medium II Residential,,0,612.5,1461.0,1969.0,1.0,0100 - Residential - Single Family Residence,193327.0,149985.0,343312.0,True,Not Eligible,Yes,Medium,Medium,,Outside Flood Zone,,No [APN: 5043003032],,78.1,37.52,"{""zoning_score"": 70.0, ""lot_size_score"": 24.083333333333332, ""transit_bonus"": 35.0, ""financial_score"": 0.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,,,999.0,999.0,999.0,999.0,999.0,999.0,Unknown,999.0,,999.0,25,0.0,0.0,0.0,0.0,37.52,D,Hold/Income Property
550,2367-010-018,162B165 67,4050 N WILKINSON AVE,91604,CD 4 - Nithya Raman,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,Studio City,R1,Single Family Residential,R1-1-RIO,Low Residential,,1,6352.2,1630.0,1946.0,1.0,0100 - Residential - Single Family Residence,843984.0,230750.0,1074734.0,True,Not Eligible,Yes,Medium,High,,Outside Flood Zone,,No [APN: 2367010018],,87.5,38.89,"{""zoning_score"": 40.0, ""lot_size_score"": 66.761, ""transit_bonus"": 35.0, ""financial_score"": 15.0, ""risk_penalty"": 3.0}",SB9 Lot Split Opportunity,D,34.0927,-118.2437,2.79,15.07,5.5,14.01,11.67,5.4,Civic Center/Grand Park,2.54,"Red,Purple",0.55,45,0.0,0.0,2.0,2.0,40.89,C,Assembly Opportunity Lead
551,4363-018-020,135B149 601,10948 W WEYBURN AVE,90024,CD 5 - Katy Young Yaroslavsky,Westwood,North Westwood,C4,Highway Commercial,C4-2D-O,Community Commercial,WESTWOOD VILLAGE,4,10984.2,2374.0,1936.0,0.0,1100 - Commercial - Store - One Story,1549147.0,4374583.0,5923730.0,True,OC-2,Yes,High,High,Methane Buffer Zone,Outside Flood Zone,,No [APN: 4363018020],Yes,96.9,60.8,"{""zoning_score"": 95.0, ""lot_size_score"": 80.9842, ""transit_bonus"": 40.0, ""financial_score"": 8.0, ""risk_penalty"": 15.0}",Mixed-Use Development,C,34.0722,-118.40818,9.54,5.99,4.47,8.94,2.14,7.85,Westwood/Rancho Park,2.86,Expo,1.67,50,4.35,0.0,1.0,5.35,66.15,B,Mixed-Use Development + Location Premium
552,2216-030-019,183B153 570,7012 N CANTALOUPE AVE,91405,CD 2 - Adrin Nazarian,Van Nuys - North Sherman Oaks,Van Nuys,R1,Single Family Residential,R1-1,Low Residential,,0,6499.8,1418.0,1952.0,1.0,0101 - Residential - Single Family Residence - Pool,244081.0,146113.0,390194.0,True,Not Eligible,Yes,Low,Medium,,Outside Flood Zone,,No [APN: 2216030019],,87.5,38.67,"{""zoning_score"": 40.0, ""lot_size_score"": 67.499, ""transit_bonus"": 35.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.12232,-118.2437,4.83,15.87,5.64,15.58,12.13,7.28,Civic Center/Grand Park,4.57,"Red,Purple",1.55,50,0.0,0.0,1.0,1.0,39.67,D,Assembly Opportunity Lead
553,4238-010-009,108B145 1353,233 E SAN JUAN AVE,90291,CD 11 - Traci Park,Venice,Venice,C2,General Commercial,C2-1,Low Medium II Residential,VENICE COASTAL ZONE,2,2707.0,1952.0,1911.0,2.0,"0200 - Residential - Double, Duplex, or Two Units - 4 Stories or Less",944233.0,132947.0,1077180.0,True,Not Eligible,Yes,High,High,Methane Zone,100 Yr - Zone AE,,Yes [APN: 4238010009],Yes,96.9,47.91,"{""zoning_score"": 90.0, ""lot_size_score"": 38.04666666666667, ""transit_bonus"": 35.0, ""financial_score"": 10.0, ""risk_penalty"": 11.0}",Commercial Development,D,34.0522,-118.24137,0.13,14.51,6.57,12.2,11.75,3.24,Little Tokyo/Arts District,0.23,Gold,0.52,75,0.0,8.0,2.0,10.0,57.91,C+,TOD Development Site
554,2130-002-025,183B117 490,7012 N CORBIN AVE,91335,CD 3 - Bob Blumenfield,Reseda - West Van Nuys,Reseda,R1,Single Family Residential,R1-1-RIO,Low Residential,,1,6606.9,2912.0,1953.0,1.0,0100 - Residential - Single Family Residence,133332.0,314500.0,447832.0,False,Not Eligible,Yes,Medium,Medium,,Outside Flood Zone,,No [APN: 2130002025],,87.5,34.21,"{""zoning_score"": 40.0, ""lot_size_score"": 68.0345, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 3.0}",Hold/Income Property,D,34.12232,-118.2437,4.83,15.87,5.64,15.58,12.13,7.28,Civic Center/Grand Park,4.57,"Red,Purple",1.55,50,0.0,0.0,1.0,1.0,35.21,D,Hold/Income Property
555,5424-001-028,141A207 40,,0,CD 13 - Hugo Soto-Martinez,Silver Lake - Echo Park - Elysian Valley,Echo Park,RD2,,RD2-1VL,Community Commercial,,0,1333.8,,,,100V - Commercial - Commercial - Vacant Land,735662.0,0.0,735662.0,True,Not Eligible,Yes,Medium-High,High,,Outside Flood Zone,,No [APN: 5424001028],,68.8,43.22,"{""zoning_score"": 80.0, ""lot_size_score"": 28.892, ""transit_bonus"": 35.0, ""financial_score"": 10.0, ""risk_penalty"": 0.0}",Teardown/Rebuild Opportunity,D,,,999.0,999.0,999.0,999.0,999.0,999.0,Unknown,999.0,,999.0,25,0.0,0.0,0.0,0.0,43.22,C,Teardown/Rebuild Opportunity
557,2040-034-007,171B101 188,22446 W VENTURA BLVD,91364,CD 3 - Bob Blumenfield,Canoga Park - Winnetka - Woodland Hills - West Hills,Woodland Hills-Warner Center,C4,Highway Commercial,C4-1VLD,General Commercial,VENTURA / CAHUENGA BOULEVARD CORRIDOR,3,6507.3,2264.0,1947.0,1.0,1210 - Commercial - Store Combination - Store and Residential Combination - One Story,606350.0,44186.0,650536.0,False,OC-1,,Medium,Medium,,Outside Flood Zone,,Yes [APN: 2040034007],Yes,90.6,55.73,"{""zoning_score"": 95.0, ""lot_size_score"": 67.5365, ""transit_bonus"": 25.0, ""financial_score"": 15.0, ""risk_penalty"": 9.0}",Retail/Restaurant Development,C,34.0522,-118.46816,12.88,2.62,8.17,8.31,1.75,10.7,Westwood/Rancho Park,2.15,Expo,2.38,50,0.0,0.0,0.0,0.0,55.73,C+,Retail/Restaurant Development
558,2512-008-025,222B157 185,13163 W FERNMONT ST,91342,CD 7 - Monica Rodriguez,Sylmar,Sylmar,RS-1,,RS-1,Low I Residential,,0,7884.7,1316.0,1960.0,1.0,0100 - Residential - Single Family Residence,19025.0,71518.0,90543.0,False,Not Eligible,Yes,Low,Low,,Outside Flood Zone,Yes,No [APN: 2512008025],,87.5,34.94,"{""zoning_score"": 38.0, ""lot_size_score"": 72.949, ""transit_bonus"": 15.0, ""financial_score"": 8.0, ""risk_penalty"": 4.0}",Hold/Income Property,D,34.0522,-118.37533,7.55,7.02,4.03,7.79,4.17,5.57,Expo/La Cienega,3.09,Expo,1.65,50,0.0,0.0,1.0,1.0,35.94,D,Hold/Income Property
559,5458-015-007,154-5A213 65,3209 W AVE 32,90065,CD 13 - Hugo Soto-Martinez,Northeast Los Angeles,Glassell Park,RD2,,RD2-1-CDO,Low Medium II Residential,,1,2000.0,495.0,1924.0,1.0,0100 - Residential - Single Family Residence,130000.0,63968.0,193968.0,True,Not Eligible,Yes,Medium,Medium,,Outside Flood Zone,Yes,No [APN: 5458015007],,87.5,43.43,"{""zoning_score"": 80.0, ""lot_size_score"": 33.33333333333333, ""transit_bonus"": 35.0, ""financial_score"": 8.0, ""risk_penalty"": 7.0}",Hold/Income Property,D,34.0522,-118.27579,1.84,12.57,5.0,10.72,9.79,2.12,MacArthur Park,0.35,"Red,Purple",0.92,65,0.0,10.0,2.0,12.0,55.43,C+,Assembly Opportunity Lead
